Date,Service_Provider
7/15/16 17:00,Uber
7/15/16 17:00,Uber
7/15/16 17:03,Uber
7/15/16 17:04,Uber
7/15/16 17:04,Uber
7/15/16 17:09,Uber
7/15/16 17:10,Uber
7/15/16 17:16,Uber
7/15/16 17:17,Uber
7/15/16 17:19,Uber
7/15/16 17:19,Uber
7/15/16 17:20,Uber
7/15/16 17:20,Uber
7/15/16 17:23,Uber
7/15/16 17:26,Uber
7/15/16 17:28,Lyft
7/15/16 17:28,Uber
7/15/16 17:32,Uber
7/15/16 17:35,Uber
7/15/16 17:36,Uber
7/15/16 17:36,Uber
7/15/16 17:37,Uber
7/15/16 17:38,Uber
7/15/16 17:39,Uber
7/15/16 17:39,Uber
7/15/16 17:40,Lyft
7/15/16 17:41,Uber
7/15/16 17:42,Uber
7/15/16 17:43,Uber
7/15/16 17:44,Uber
7/15/16 17:47,Uber
7/15/16 17:47,Uber
7/15/16 17:48,Uber
7/15/16 17:48,Uber
7/15/16 17:48,Uber
7/15/16 17:49,Lyft
7/15/16 17:49,Uber
7/15/16 17:51,Lyft
7/15/16 17:52,Uber
7/15/16 17:52,Uber
7/15/16 17:52,Uber
7/15/16 17:52,Uber
7/15/16 17:52,Uber
7/15/16 17:52,Uber
7/15/16 17:53,Uber
7/15/16 17:53,Uber
7/15/16 17:54,Uber
7/15/16 17:54,Uber
7/15/16 17:54,Uber
7/15/16 17:56,Uber
7/15/16 17:57,Uber
7/15/16 17:57,Uber
7/15/16 17:58,Uber
7/15/16 17:58,Uber
7/15/16 17:59,Uber
7/15/16 18:00,Uber
7/15/16 18:02,Uber
7/15/16 18:02,Uber
7/15/16 18:03,Uber
7/15/16 18:03,Uber
7/15/16 18:04,Uber
7/15/16 18:04,Uber
7/15/16 18:05,Lyft
7/15/16 18:05,Lyft
7/15/16 18:05,Uber
7/15/16 18:05,Uber
7/15/16 18:06,Uber
7/15/16 18:06,Uber
7/15/16 18:07,Lyft
7/15/16 18:07,Uber
7/15/16 18:08,Uber
7/15/16 18:09,Uber
7/15/16 18:09,Uber
7/15/16 18:10,Uber
7/15/16 18:10,Uber
7/15/16 18:10,Uber
7/15/16 18:11,Uber
7/15/16 18:11,Uber
7/15/16 18:11,Uber
7/15/16 18:12,Uber
7/15/16 18:13,Uber
7/15/16 18:13,Uber
7/15/16 18:14,Uber
7/15/16 18:14,Uber
7/15/16 18:15,Uber
7/15/16 18:15,Uber
7/15/16 18:15,Uber
7/15/16 18:16,Uber
7/15/16 18:16,Uber
7/15/16 18:16,Uber
7/15/16 18:16,Uber
7/15/16 18:17,Uber
7/15/16 18:18,Lyft
7/15/16 18:18,Uber
7/15/16 18:19,Uber
7/15/16 18:19,Uber
7/15/16 18:20,Uber
7/15/16 18:20,Uber
7/15/16 18:20,Uber
7/15/16 18:20,Lyft
7/15/16 18:22,Uber
7/15/16 18:22,Uber
7/15/16 18:22,Uber
7/15/16 18:22,Uber
7/15/16 18:23,Uber
7/15/16 18:23,Uber
7/15/16 18:23,Uber
7/15/16 18:23,Uber
7/15/16 18:24,Uber
7/15/16 18:24,Uber
7/15/16 18:24,Uber
7/15/16 18:24,Uber
7/15/16 18:24,Uber
7/15/16 18:24,Uber
7/15/16 18:25,Uber
7/15/16 18:26,Uber
7/15/16 18:26,Uber
7/15/16 18:26,Uber
7/15/16 18:26,Uber
7/15/16 18:27,Uber
7/15/16 18:27,Uber
7/15/16 18:27,Uber
7/15/16 18:27,Uber
7/15/16 18:27,Uber
7/15/16 18:28,Uber
7/15/16 18:28,Uber
7/15/16 18:28,Uber
7/15/16 18:28,Uber
7/15/16 18:29,Lyft
7/15/16 18:29,Uber
7/15/16 18:29,Uber
7/15/16 18:29,Uber
7/15/16 18:29,Uber
7/15/16 18:29,Uber
7/15/16 18:30,Uber
7/15/16 18:30,Lyft
7/15/16 18:31,Uber
7/15/16 18:31,Uber
7/15/16 18:31,Uber
7/15/16 18:32,Uber
7/15/16 18:32,Uber
7/15/16 18:32,Uber
7/15/16 18:32,Uber
7/15/16 18:33,Lyft
7/15/16 18:33,Lyft
7/15/16 18:33,Uber
7/15/16 18:34,Uber
7/15/16 18:35,Uber
7/15/16 18:38,Uber
7/15/16 18:38,Lyft
7/15/16 18:38,Uber
7/15/16 18:38,Uber
7/15/16 18:39,Uber
7/15/16 18:39,Uber
7/15/16 18:40,Uber
7/15/16 18:41,Lyft
7/15/16 18:41,Uber
7/15/16 18:41,Uber
7/15/16 18:42,Uber
7/15/16 18:42,Lyft
7/15/16 18:43,Uber
7/15/16 18:43,Uber
7/15/16 18:44,Uber
7/15/16 18:44,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Lyft
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:45,Uber
7/15/16 18:46,Uber
7/15/16 18:46,Uber
7/15/16 18:48,Uber
7/15/16 18:49,Uber
7/15/16 18:49,Uber
7/15/16 18:49,Uber
7/15/16 18:49,Uber
7/15/16 18:49,Uber
7/15/16 18:51,Lyft
7/15/16 18:51,Lyft
7/15/16 18:51,Uber
7/15/16 18:53,Uber
7/15/16 18:55,Uber
7/15/16 18:56,Uber
7/15/16 18:57,Uber
7/15/16 18:57,Uber
7/15/16 18:57,Uber
7/15/16 18:57,Uber
7/15/16 18:59,Uber
7/15/16 18:59,Uber
7/15/16 19:01,Uber
7/15/16 19:01,Uber
7/15/16 19:02,Uber
7/15/16 19:02,Lyft
7/15/16 19:03,Uber
7/15/16 19:04,Uber
7/15/16 19:04,Uber
7/15/16 19:05,Uber
7/15/16 19:05,Lyft
7/15/16 19:06,Uber
7/15/16 19:07,Uber
7/15/16 19:07,Uber
7/15/16 19:09,Uber
7/15/16 19:10,Uber
7/15/16 19:13,Uber
7/15/16 19:14,Uber
7/15/16 19:14,Lyft
7/15/16 19:15,Uber
7/15/16 19:15,Uber
7/15/16 19:15,Uber
7/15/16 19:16,Uber
7/15/16 19:16,Lyft
7/15/16 19:16,Uber
7/15/16 19:16,Uber
7/15/16 19:18,Uber
7/15/16 19:19,Uber
7/15/16 19:20,Lyft
7/15/16 19:20,Uber
7/15/16 19:20,Uber
7/15/16 19:20,Lyft
7/15/16 19:21,Uber
7/15/16 19:21,Uber
7/15/16 19:21,Uber
7/15/16 19:22,Uber
7/15/16 19:22,Uber
7/15/16 19:22,Uber
7/15/16 19:23,Uber
7/15/16 19:23,Uber
7/15/16 19:23,Uber
7/15/16 19:23,Uber
7/15/16 19:25,Lyft
7/15/16 19:26,Uber
7/15/16 19:26,Uber
7/15/16 19:27,Lyft
7/15/16 19:27,Uber
7/15/16 19:28,Uber
7/15/16 19:29,Uber
7/15/16 19:30,Uber
7/15/16 19:30,Uber
7/15/16 19:30,Uber
7/15/16 19:30,Uber
7/15/16 19:30,Uber
7/15/16 19:31,Uber
7/15/16 19:31,Uber
7/15/16 19:32,Uber
7/15/16 19:32,Uber
7/15/16 19:33,Lyft
7/15/16 19:33,Lyft
7/15/16 19:33,Lyft
7/15/16 19:34,Uber
7/15/16 19:34,Uber
7/15/16 19:35,Uber
7/15/16 19:35,Uber
7/15/16 19:36,Uber
7/15/16 19:36,Uber
7/15/16 19:36,Uber
7/15/16 19:37,Uber
7/15/16 19:37,Lyft
7/15/16 19:38,Uber
7/15/16 19:38,Uber
7/15/16 19:38,Uber
7/15/16 19:38,Uber
7/15/16 19:38,Uber
7/15/16 19:40,Uber
7/15/16 19:40,Uber
7/15/16 19:40,Lyft
7/15/16 19:41,Uber
7/15/16 19:42,Lyft
7/15/16 19:42,Uber
7/15/16 19:43,Uber
7/15/16 19:43,Uber
7/15/16 19:43,Uber
7/15/16 19:44,Uber
7/15/16 19:44,Uber
7/15/16 19:44,Lyft
7/15/16 19:44,Lyft
7/15/16 19:44,Uber
7/15/16 19:45,Lyft
7/15/16 19:46,Lyft
7/15/16 19:46,Uber
7/15/16 19:46,Uber
7/15/16 19:46,Uber
7/15/16 19:47,Uber
7/15/16 19:47,Uber
7/15/16 19:47,Uber
7/15/16 19:47,Uber
7/15/16 19:48,Uber
7/15/16 19:48,Uber
7/15/16 19:48,Uber
7/15/16 19:48,Lyft
7/15/16 19:49,Uber
7/15/16 19:49,Uber
7/15/16 19:50,Uber
7/15/16 19:50,Uber
7/15/16 19:50,Uber
7/15/16 19:50,Uber
7/15/16 19:51,Uber
7/15/16 19:51,Lyft
7/15/16 19:52,Lyft
7/15/16 19:52,Uber
7/15/16 19:53,Uber
7/15/16 19:54,Uber
7/15/16 19:54,Uber
7/15/16 19:54,Uber
7/15/16 19:54,Uber
7/15/16 19:54,Uber
7/15/16 19:54,Uber
7/15/16 19:55,Uber
7/15/16 19:55,Uber
7/15/16 19:55,Uber
7/15/16 19:55,Uber
7/15/16 19:55,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:56,Uber
7/15/16 19:57,Uber
7/15/16 19:57,Uber
7/15/16 19:57,Uber
7/15/16 19:57,Lyft
7/15/16 19:58,Uber
7/15/16 19:58,Uber
7/15/16 19:58,Lyft
7/15/16 19:58,Uber
7/15/16 19:59,Uber
7/15/16 19:59,Uber
7/15/16 19:59,Uber
7/15/16 20:00,Uber
7/15/16 20:00,Uber
7/15/16 20:00,Uber
7/15/16 20:00,Uber
7/15/16 20:00,Uber
7/15/16 20:00,Uber
7/15/16 20:01,Uber
7/15/16 20:01,Lyft
7/15/16 20:01,Uber
7/15/16 20:02,Uber
7/15/16 20:02,Uber
7/15/16 20:02,Uber
7/15/16 20:04,Lyft
7/15/16 20:04,Uber
7/15/16 20:04,Uber
7/15/16 20:04,Uber
7/15/16 20:05,Uber
7/15/16 20:06,Uber
7/15/16 20:06,Uber
7/15/16 20:06,Uber
7/15/16 20:07,Uber
7/15/16 20:07,Uber
7/15/16 20:08,Uber
7/15/16 20:08,Uber
7/15/16 20:09,Uber
7/15/16 20:09,Uber
7/15/16 20:09,Uber
7/15/16 20:11,Uber
7/15/16 20:12,Uber
7/15/16 20:12,Lyft
7/15/16 20:13,Uber
7/15/16 20:13,Lyft
7/15/16 20:13,Uber
7/15/16 20:13,Uber
7/15/16 20:14,Lyft
7/15/16 20:14,Uber
7/15/16 20:14,Uber
7/15/16 20:15,Uber
7/15/16 20:16,Lyft
7/15/16 20:16,Uber
7/15/16 20:17,Uber
7/15/16 20:18,Uber
7/15/16 20:18,Uber
7/15/16 20:19,Uber
7/15/16 20:20,Uber
7/15/16 20:20,Uber
7/15/16 20:21,Uber
7/15/16 20:21,Uber
7/15/16 20:24,Uber
7/15/16 20:25,Uber
7/15/16 20:25,Uber
7/15/16 20:25,Uber
7/15/16 20:25,Uber
7/15/16 20:26,Uber
7/15/16 20:28,Lyft
7/15/16 20:28,Uber
7/15/16 20:29,Uber
7/15/16 20:30,Uber
7/15/16 20:30,Uber
7/15/16 20:31,Uber
7/15/16 20:31,Uber
7/15/16 20:34,Uber
7/15/16 20:35,Uber
7/15/16 20:35,Uber
7/15/16 20:36,Uber
7/15/16 20:36,Uber
7/15/16 20:38,Lyft
7/15/16 20:40,Uber
7/15/16 20:40,Uber
7/15/16 20:41,Lyft
7/15/16 20:42,Lyft
7/15/16 20:43,Uber
7/15/16 20:43,Uber
7/15/16 20:44,Uber
7/15/16 20:44,Lyft
7/15/16 20:45,Lyft
7/15/16 20:45,Uber
7/15/16 20:45,Uber
7/15/16 20:45,Uber
7/15/16 20:46,Lyft
7/15/16 20:46,Uber
7/15/16 20:47,Uber
7/15/16 20:48,Uber
7/15/16 20:48,Uber
7/15/16 20:50,Uber
7/15/16 20:50,Uber
7/15/16 20:50,Uber
7/15/16 20:52,Uber
7/15/16 20:53,Uber
7/15/16 20:53,Uber
7/15/16 20:54,Uber
7/15/16 20:56,Lyft
7/15/16 20:56,Lyft
7/15/16 20:57,Uber
7/15/16 20:57,Uber
7/15/16 20:58,Uber
7/15/16 20:58,Lyft
7/15/16 20:58,Uber
7/15/16 20:58,Uber
7/15/16 20:58,Uber
7/15/16 20:59,Lyft
7/15/16 21:00,Uber
7/15/16 21:00,Uber
7/15/16 21:00,Uber
7/15/16 21:00,Uber
7/15/16 21:00,Uber
7/15/16 21:02,Lyft
7/15/16 21:02,Uber
7/15/16 21:02,Uber
7/15/16 21:03,Uber
7/15/16 21:03,Lyft
7/15/16 21:04,Uber
7/15/16 21:05,Uber
7/15/16 21:05,Uber
7/15/16 21:06,Uber
7/15/16 21:07,Uber
7/15/16 21:07,Uber
7/15/16 21:07,Uber
7/15/16 21:07,Uber
7/15/16 21:08,Uber
7/15/16 21:08,Uber
7/15/16 21:09,Uber
7/15/16 21:09,Uber
7/15/16 21:09,Uber
7/15/16 21:09,Uber
7/15/16 21:10,Uber
7/15/16 21:10,Lyft
7/15/16 21:10,Lyft
7/15/16 21:11,Uber
7/15/16 21:11,Uber
7/15/16 21:11,Uber
7/15/16 21:11,Lyft
7/15/16 21:12,Uber
7/15/16 21:12,Uber
7/15/16 21:13,Uber
7/15/16 21:13,Lyft
7/15/16 21:14,Uber
7/15/16 21:14,Uber
7/15/16 21:15,Uber
7/15/16 21:15,Uber
7/15/16 21:16,Uber
7/15/16 21:16,Lyft
7/15/16 21:16,Uber
7/15/16 21:16,Lyft
7/15/16 21:18,Uber
7/15/16 21:19,Uber
7/15/16 21:19,Uber
7/15/16 21:19,Uber
7/15/16 21:19,Uber
7/15/16 21:19,Lyft
7/15/16 21:20,Lyft
7/15/16 21:20,Uber
7/15/16 21:20,Uber
7/15/16 21:20,Lyft
7/15/16 21:21,Uber
7/15/16 21:21,Uber
7/15/16 21:21,Uber
7/15/16 21:21,Uber
7/15/16 21:22,Uber
7/15/16 21:22,Uber
7/15/16 21:23,Uber
7/15/16 21:23,Uber
7/15/16 21:25,Uber
7/15/16 21:25,Uber
7/15/16 21:25,Uber
7/15/16 21:26,Uber
7/15/16 21:26,Uber
7/15/16 21:27,Uber
7/15/16 21:27,Uber
7/15/16 21:27,Uber
7/15/16 21:28,Uber
7/15/16 21:28,Uber
7/15/16 21:28,Uber
7/15/16 21:29,Uber
7/15/16 21:30,Uber
7/15/16 21:31,Uber
7/15/16 21:31,Uber
7/15/16 21:32,Uber
7/15/16 21:32,Uber
7/15/16 21:33,Lyft
7/15/16 21:35,Uber
7/15/16 21:35,Uber
7/15/16 21:37,Uber
7/15/16 21:38,Uber
7/15/16 21:38,Uber
7/15/16 21:40,Lyft
7/15/16 21:42,Uber
7/15/16 21:42,Uber
7/15/16 21:42,Uber
7/15/16 21:43,Uber
7/15/16 21:43,Uber
7/15/16 21:44,Uber
7/15/16 21:45,Uber
7/15/16 21:45,Uber
7/15/16 21:45,Uber
7/15/16 21:46,Uber
7/15/16 21:47,Uber
7/15/16 21:47,Uber
7/15/16 21:47,Lyft
7/15/16 21:48,Uber
7/15/16 21:48,Uber
7/15/16 21:49,Uber
7/15/16 21:49,Uber
7/15/16 21:52,Uber
7/15/16 21:52,Uber
7/15/16 21:53,Uber
7/15/16 21:54,Uber
7/15/16 21:54,Uber
7/15/16 21:57,Uber
7/15/16 21:58,Uber
7/15/16 21:58,Uber
7/15/16 21:58,Uber
7/15/16 21:58,Uber
7/15/16 21:58,Lyft
7/15/16 21:59,Uber
7/15/16 21:59,Uber
7/15/16 21:59,Lyft
7/15/16 22:00,Lyft
7/15/16 22:00,Uber
7/15/16 22:00,Uber
7/15/16 22:00,Uber
7/15/16 22:01,Lyft
7/15/16 22:01,Lyft
7/15/16 22:01,Uber
7/15/16 22:02,Lyft
7/15/16 22:02,Lyft
7/15/16 22:02,Lyft
7/15/16 22:03,Lyft
7/15/16 22:04,Uber
7/15/16 22:04,Uber
7/15/16 22:06,Lyft
7/15/16 22:06,Uber
7/15/16 22:07,Uber
7/15/16 22:07,Uber
7/15/16 22:07,Uber
7/15/16 22:07,Uber
7/15/16 22:07,Uber
7/15/16 22:08,Uber
7/15/16 22:09,Uber
7/15/16 22:09,Uber
7/15/16 22:09,Uber
7/15/16 22:10,Lyft
7/15/16 22:11,Uber
7/15/16 22:11,Uber
7/15/16 22:11,Uber
7/15/16 22:12,Uber
7/15/16 22:12,Uber
7/15/16 22:13,Uber
7/15/16 22:13,Uber
7/15/16 22:13,Uber
7/15/16 22:13,Lyft
7/15/16 22:13,Uber
7/15/16 22:13,Uber
7/15/16 22:13,Uber
7/15/16 22:13,Uber
7/15/16 22:14,Uber
7/15/16 22:14,Uber
7/15/16 22:15,Uber
7/15/16 22:15,Uber
7/15/16 22:15,Uber
7/15/16 22:15,Lyft
7/15/16 22:15,Uber
7/15/16 22:15,Uber
7/15/16 22:16,Lyft
7/15/16 22:16,Uber
7/15/16 22:17,Uber
7/15/16 22:17,Uber
7/15/16 22:17,Uber
7/15/16 22:17,Uber
7/15/16 22:18,Uber
7/15/16 22:18,Uber
7/15/16 22:19,Lyft
7/15/16 22:19,Lyft
7/15/16 22:19,Uber
7/15/16 22:19,Uber
7/15/16 22:20,Uber
7/15/16 22:21,Uber
7/15/16 22:21,Uber
7/15/16 22:21,Uber
7/15/16 22:22,Uber
7/15/16 22:22,Lyft
7/15/16 22:22,Uber
7/15/16 22:22,Uber
7/15/16 22:23,Uber
7/15/16 22:23,Uber
7/15/16 22:23,Lyft
7/15/16 22:24,Uber
7/15/16 22:25,Uber
7/15/16 22:25,Uber
7/15/16 22:25,Uber
7/15/16 22:25,Uber
7/15/16 22:26,Uber
7/15/16 22:26,Lyft
7/15/16 22:27,Lyft
7/15/16 22:27,Uber
7/15/16 22:27,Uber
7/15/16 22:28,Uber
7/15/16 22:28,Uber
7/15/16 22:32,Uber
7/15/16 22:32,Uber
7/15/16 22:32,Uber
7/15/16 22:33,Uber
7/15/16 22:33,Uber
7/15/16 22:34,Lyft
7/15/16 22:35,Uber
7/15/16 22:35,Uber
7/15/16 22:35,Uber
7/15/16 22:36,Uber
7/15/16 22:36,Uber
7/15/16 22:40,Uber
7/15/16 22:40,Uber
7/15/16 22:41,Uber
7/15/16 22:41,Uber
7/15/16 22:42,Uber
7/15/16 22:44,Uber
7/15/16 22:44,Uber
7/15/16 22:45,Uber
7/15/16 22:45,Uber
7/15/16 22:45,Uber
7/15/16 22:46,Lyft
7/15/16 22:47,Uber
7/15/16 22:47,Uber
7/15/16 22:49,Uber
7/15/16 22:50,Lyft
7/15/16 22:51,Lyft
7/15/16 22:51,Uber
7/15/16 22:51,Uber
7/15/16 22:52,Lyft
7/15/16 22:53,Uber
7/15/16 22:54,Uber
7/15/16 22:55,Uber
7/15/16 22:55,Uber
7/15/16 22:56,Uber
7/15/16 22:56,Uber
7/15/16 22:57,Uber
7/15/16 22:58,Lyft
7/15/16 23:00,Uber
7/15/16 23:03,Uber
7/15/16 23:03,Uber
7/15/16 23:03,Lyft
7/15/16 23:05,Uber
7/15/16 23:07,Uber
7/15/16 23:08,Uber
7/15/16 23:09,Uber
7/15/16 23:10,Uber
7/15/16 23:11,Uber
7/15/16 23:11,Uber
7/15/16 23:12,Uber
7/15/16 23:13,Uber
7/15/16 23:13,Uber
7/15/16 23:16,Uber
7/15/16 23:16,Lyft
7/15/16 23:17,Lyft
7/15/16 23:17,Uber
7/15/16 23:18,Uber
7/15/16 23:20,Uber
7/15/16 23:20,Uber
7/15/16 23:22,Uber
7/15/16 23:22,Uber
7/15/16 23:22,Uber
7/15/16 23:22,Uber
7/15/16 23:23,Uber
7/15/16 23:23,Uber
7/15/16 23:23,Uber
7/15/16 23:24,Uber
7/15/16 23:24,Uber
7/15/16 23:25,Uber
7/15/16 23:26,Uber
7/15/16 23:27,Uber
7/15/16 23:27,Uber
7/15/16 23:27,Uber
7/15/16 23:28,Uber
7/15/16 23:28,Uber
7/15/16 23:28,Uber
7/15/16 23:28,Uber
7/15/16 23:30,Uber
7/15/16 23:31,Uber
7/15/16 23:31,Uber
7/15/16 23:32,Lyft
7/15/16 23:32,Uber
7/15/16 23:33,Uber
7/15/16 23:33,Uber
7/15/16 23:33,Lyft
7/15/16 23:34,Uber
7/15/16 23:36,Uber
7/15/16 23:36,Uber
7/15/16 23:37,Uber
7/15/16 23:38,Uber
7/15/16 23:38,Uber
7/15/16 23:39,Uber
7/15/16 23:39,Uber
7/15/16 23:40,Uber
7/15/16 23:40,Uber
7/15/16 23:40,Uber
7/15/16 23:40,Uber
7/15/16 23:41,Lyft
7/15/16 23:41,Lyft
7/15/16 23:41,Uber
7/15/16 23:41,Uber
7/15/16 23:41,Uber
7/15/16 23:41,Uber
7/15/16 23:41,Uber
7/15/16 23:41,Uber
7/15/16 23:45,Uber
7/15/16 23:45,Uber
7/15/16 23:46,Uber
7/15/16 23:47,Uber
7/15/16 23:47,Uber
7/15/16 23:48,Uber
7/15/16 23:48,Uber
7/15/16 23:49,Uber
7/15/16 23:49,Lyft
7/15/16 23:50,Uber
7/15/16 23:50,Uber
7/15/16 23:50,Uber
7/15/16 23:50,Uber
7/15/16 23:50,Uber
7/15/16 23:52,Uber
7/15/16 23:53,Lyft
7/15/16 23:55,Uber
7/15/16 23:55,Uber
7/15/16 23:56,Lyft
7/15/16 23:56,Uber
7/15/16 23:57,Uber
7/15/16 23:57,Uber
7/15/16 23:57,Uber
7/15/16 23:59,Uber
7/15/16 23:59,Uber
7/15/16 23:59,Uber
7/16/16 0:00,Uber
7/16/16 0:00,Uber
7/16/16 0:00,Uber
7/16/16 0:01,Lyft
7/16/16 0:02,Uber
7/16/16 0:02,Uber
7/16/16 0:02,Uber
7/16/16 0:03,Uber
7/16/16 0:04,Uber
7/16/16 0:05,Uber
7/16/16 0:06,Uber
7/16/16 0:06,Lyft
7/16/16 0:07,Uber
7/16/16 0:07,Uber
7/16/16 0:08,Uber
7/16/16 0:08,Uber
7/16/16 0:09,Lyft
7/16/16 0:09,Uber
7/16/16 0:10,Uber
7/16/16 0:10,Uber
7/16/16 0:11,Lyft
7/16/16 0:12,Uber
7/16/16 0:12,Uber
7/16/16 0:12,Uber
7/16/16 0:13,Lyft
7/16/16 0:13,Uber
7/16/16 0:15,Lyft
7/16/16 0:17,Uber
7/16/16 0:17,Uber
7/16/16 0:18,Uber
7/16/16 0:18,Uber
7/16/16 0:19,Uber
7/16/16 0:20,Uber
7/16/16 0:21,Uber
7/16/16 0:21,Uber
7/16/16 0:22,Uber
7/16/16 0:25,Uber
7/16/16 0:28,Uber
7/16/16 0:30,Lyft
7/16/16 0:32,Uber
7/16/16 0:33,Lyft
7/16/16 0:34,Uber
7/16/16 0:34,Uber
7/16/16 0:35,Uber
7/16/16 0:35,Uber
7/16/16 0:38,Uber
7/16/16 0:38,Uber
7/16/16 0:40,Uber
7/16/16 0:43,Uber
7/16/16 0:44,Uber
7/16/16 0:45,Uber
7/16/16 0:56,Uber
7/16/16 0:56,Uber
7/16/16 0:58,Uber
7/16/16 1:00,Uber
7/16/16 1:01,Uber
7/16/16 1:01,Uber
7/16/16 1:01,Uber
7/16/16 1:02,Lyft
7/16/16 1:05,Uber
7/16/16 1:05,Uber
7/16/16 1:06,Uber
7/16/16 1:07,Uber
7/16/16 1:09,Uber
7/16/16 1:11,Uber
7/16/16 1:13,Uber
7/16/16 1:14,Uber
7/16/16 1:15,Uber
7/16/16 1:15,Uber
7/16/16 1:16,Uber
7/16/16 1:19,Uber
7/16/16 1:20,Lyft
7/16/16 1:20,Lyft
7/16/16 1:24,Uber
7/16/16 1:28,Uber
7/16/16 1:28,Uber
7/16/16 1:31,Uber
7/16/16 1:33,Lyft
7/16/16 1:33,Uber
7/16/16 1:37,Uber
7/16/16 1:41,Uber
7/16/16 1:42,Uber
7/16/16 1:47,Uber
7/16/16 2:35,Lyft
7/16/16 2:38,Uber
7/16/16 4:41,Uber
7/16/16 5:28,Lyft
7/16/16 5:39,Uber
7/16/16 5:54,Uber
7/16/16 6:03,Uber
7/16/16 6:07,Uber
7/16/16 6:15,Uber
7/16/16 6:19,Uber
7/16/16 6:22,Uber
7/16/16 6:26,Uber
7/16/16 6:26,Uber
7/16/16 6:33,Uber
7/16/16 6:36,Lyft
7/16/16 6:39,Uber
7/16/16 6:41,Uber
7/16/16 6:42,Lyft
7/16/16 6:44,Lyft
7/16/16 6:46,Uber
7/16/16 6:48,Lyft
7/16/16 6:49,Uber
7/16/16 6:50,Uber
7/16/16 6:51,Uber
7/16/16 7:00,Uber
7/16/16 7:06,Uber
7/16/16 7:08,Uber
7/16/16 7:12,Uber
7/16/16 7:12,Uber
7/16/16 7:13,Uber
7/16/16 7:16,Lyft
7/16/16 7:24,Lyft
7/16/16 7:27,Uber
7/16/16 7:36,Uber
7/16/16 7:38,Uber
7/16/16 7:39,Uber
7/16/16 7:40,Uber
7/16/16 7:43,Uber
7/16/16 7:47,Uber
7/16/16 7:48,Uber
7/16/16 7:56,Uber
7/16/16 7:57,Uber
7/16/16 7:57,Uber
7/16/16 7:59,Uber
7/16/16 8:02,Uber
7/16/16 8:03,Uber
7/16/16 8:09,Uber
7/16/16 8:09,Lyft
7/16/16 8:10,Uber
7/16/16 8:11,Uber
7/16/16 8:12,Uber
7/16/16 8:15,Uber
7/16/16 8:15,Uber
7/16/16 8:16,Uber
7/16/16 8:17,Uber
7/16/16 8:19,Uber
7/16/16 8:19,Uber
7/16/16 8:21,Lyft
7/16/16 8:21,Uber
7/16/16 8:25,Uber
7/16/16 8:29,Lyft
7/16/16 8:30,Lyft
7/16/16 8:31,Uber
7/16/16 8:32,Uber
7/16/16 8:38,Lyft
7/16/16 8:41,Uber
7/16/16 8:42,Uber
7/16/16 8:47,Uber
7/16/16 8:47,Uber
7/16/16 8:48,Uber
7/16/16 8:48,Uber
7/16/16 8:51,Uber
7/16/16 8:51,Uber
7/16/16 8:55,Lyft
7/16/16 8:57,Lyft
7/16/16 8:58,Uber
7/16/16 9:00,Uber
7/16/16 9:01,Lyft
7/16/16 9:04,Uber
7/16/16 9:06,Lyft
7/16/16 9:07,Lyft
7/16/16 9:07,Uber
7/16/16 9:08,Uber
7/16/16 9:09,Lyft
7/16/16 9:09,Uber
7/16/16 9:11,Uber
7/16/16 9:11,Lyft
7/16/16 9:12,Uber
7/16/16 9:12,Uber
7/16/16 9:13,Uber
7/16/16 9:15,Uber
7/16/16 9:18,Lyft
7/16/16 9:20,Uber
7/16/16 9:23,Uber
7/16/16 9:25,Uber
7/16/16 9:26,Uber
7/16/16 9:27,Uber
7/16/16 9:27,Uber
7/16/16 9:27,Uber
7/16/16 9:27,Uber
7/16/16 9:27,Uber
7/16/16 9:28,Uber
7/16/16 9:28,Uber
7/16/16 9:30,Lyft
7/16/16 9:34,Lyft
7/16/16 9:35,Uber
7/16/16 9:35,Uber
7/16/16 9:36,Lyft
7/16/16 9:37,Uber
7/16/16 9:40,Uber
7/16/16 9:40,Uber
7/16/16 9:40,Uber
7/16/16 9:40,Uber
7/16/16 9:40,Uber
7/16/16 9:41,Uber
7/16/16 9:42,Uber
7/16/16 9:43,Uber
7/16/16 9:44,Uber
7/16/16 9:46,Uber
7/16/16 9:46,Uber
7/16/16 9:47,Uber
7/16/16 9:47,Uber
7/16/16 9:50,Uber
7/16/16 9:50,Uber
7/16/16 9:51,Uber
7/16/16 9:51,Uber
7/16/16 9:52,Lyft
7/16/16 9:52,Uber
7/16/16 9:52,Lyft
7/16/16 9:52,Lyft
7/16/16 9:54,Uber
7/16/16 9:54,Lyft
7/16/16 9:57,Uber
7/16/16 9:58,Uber
7/16/16 9:58,Uber
7/16/16 9:59,Uber
7/16/16 9:59,Uber
7/16/16 10:01,Uber
7/16/16 10:03,Uber
7/16/16 10:03,Uber
7/16/16 10:04,Uber
