Date,Service_Provider
12/18/16 9:14 PM,Lyft
12/18/16 9:15 PM,Uber
12/18/16 9:15 PM,Uber
12/18/16 9:15 PM,Uber
12/18/16 9:16 PM,Uber
12/18/16 9:16 PM,Uber
12/18/16 9:16 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:17 PM,Uber
12/18/16 9:18 PM,Uber
12/18/16 9:18 PM,Uber
12/18/16 9:19 PM,Uber
12/18/16 9:19 PM,Uber
12/18/16 9:19 PM,Uber
12/18/16 9:19 PM,Uber
12/18/16 9:20 PM,Uber
12/18/16 9:20 PM,Uber
12/18/16 9:21 PM,Lyft
12/18/16 9:21 PM,Uber
12/18/16 9:21 PM,Uber
12/18/16 9:21 PM,Uber
12/18/16 9:22 PM,Uber
12/18/16 9:22 PM,Uber
12/18/16 9:22 PM,Uber
12/18/16 9:23 PM,Lyft
12/18/16 9:23 PM,Uber
12/18/16 9:23 PM,Uber
12/18/16 9:23 PM,Uber
12/18/16 9:23 PM,Lyft
12/18/16 9:24 PM,Lyft
12/18/16 9:24 PM,Uber
12/18/16 9:25 PM,Uber
12/18/16 9:25 PM,Uber
12/18/16 9:25 PM,Uber
12/18/16 9:25 PM,Uber
12/18/16 9:25 PM,Lyft
12/18/16 9:26 PM,Uber
12/18/16 9:27 PM,Uber
12/18/16 9:27 PM,Uber
12/18/16 9:27 PM,Uber
12/18/16 9:28 PM,Lyft
12/18/16 9:28 PM,Uber
12/18/16 9:28 PM,Lyft
12/18/16 9:29 PM,Uber
12/18/16 9:29 PM,Uber
12/18/16 9:29 PM,Lyft
12/18/16 9:29 PM,Uber
12/18/16 9:30 PM,Lyft
12/18/16 9:30 PM,Lyft
12/18/16 9:30 PM,Uber
12/18/16 9:30 PM,Uber
12/18/16 9:30 PM,Lyft
12/18/16 9:30 PM,Uber
12/18/16 9:32 PM,Uber
12/18/16 9:32 PM,Uber
12/18/16 9:32 PM,Uber
12/18/16 9:32 PM,Uber
12/18/16 9:33 PM,Uber
12/18/16 9:34 PM,Uber
12/18/16 9:35 PM,Uber
12/18/16 9:36 PM,Lyft
12/18/16 9:36 PM,Uber
12/18/16 9:37 PM,Uber
12/18/16 9:39 PM,Lyft
12/18/16 9:39 PM,Uber
12/18/16 9:39 PM,Uber
12/18/16 9:39 PM,Uber
12/18/16 9:39 PM,Lyft
12/18/16 9:40 PM,Uber
12/18/16 9:40 PM,Uber
12/18/16 9:40 PM,Uber
12/18/16 9:42 PM,Lyft
12/18/16 9:42 PM,Uber
12/18/16 9:42 PM,Uber
12/18/16 9:43 PM,Uber
12/18/16 9:43 PM,Uber
12/18/16 9:43 PM,Uber
12/18/16 9:44 PM,Uber
12/18/16 9:44 PM,Uber
12/18/16 9:44 PM,Uber
12/18/16 9:45 PM,Lyft
12/18/16 9:46 PM,Uber
12/18/16 9:46 PM,Uber
12/18/16 9:46 PM,Uber
12/18/16 9:47 PM,Lyft
12/18/16 9:48 PM,Uber
12/18/16 9:48 PM,Uber
12/18/16 9:48 PM,Uber
12/18/16 9:49 PM,Uber
12/18/16 9:49 PM,Uber
12/18/16 9:49 PM,Uber
12/18/16 9:49 PM,Lyft
12/18/16 9:50 PM,Uber
12/18/16 9:50 PM,Uber
12/18/16 9:50 PM,Lyft
12/18/16 9:51 PM,Uber
12/18/16 9:51 PM,Uber
12/18/16 9:51 PM,Uber
12/18/16 9:51 PM,Uber
12/18/16 9:51 PM,Uber
12/18/16 9:52 PM,Uber
12/18/16 9:52 PM,Uber
12/18/16 9:52 PM,Uber
12/18/16 9:52 PM,Uber
12/18/16 9:53 PM,Uber
12/18/16 9:53 PM,Uber
12/18/16 9:53 PM,Uber
12/18/16 9:54 PM,Uber
12/18/16 9:54 PM,Uber
12/18/16 9:55 PM,Uber
12/18/16 9:55 PM,Uber
12/18/16 9:55 PM,Uber
12/18/16 9:56 PM,Uber
12/18/16 9:56 PM,Lyft
12/18/16 9:57 PM,Lyft
12/18/16 9:57 PM,Uber
12/18/16 9:57 PM,Uber
12/18/16 9:57 PM,Uber
12/18/16 9:57 PM,Uber
12/18/16 9:58 PM,Uber
12/18/16 9:58 PM,Uber
12/18/16 9:58 PM,Uber
12/18/16 9:58 PM,Uber
12/18/16 9:58 PM,Uber
12/18/16 9:58 PM,Lyft
12/18/16 9:59 PM,Uber
12/18/16 10:00 PM,Uber
12/18/16 10:00 PM,Uber
12/18/16 10:01 PM,Uber
12/18/16 10:01 PM,Uber
12/18/16 10:01 PM,Uber
12/18/16 10:01 PM,Uber
12/18/16 10:02 PM,Uber
12/18/16 10:02 PM,Uber
12/18/16 10:03 PM,Uber
12/18/16 10:03 PM,Uber
12/18/16 10:03 PM,Uber
12/18/16 10:04 PM,Uber
12/18/16 10:04 PM,Uber
12/18/16 10:04 PM,Lyft
12/18/16 10:04 PM,Uber
12/18/16 10:05 PM,Lyft
12/18/16 10:05 PM,Uber
12/18/16 10:05 PM,Uber
12/18/16 10:05 PM,Uber
12/18/16 10:05 PM,Uber
12/18/16 10:05 PM,Uber
12/18/16 10:05 PM,Uber
12/18/16 10:06 PM,Uber
12/18/16 10:07 PM,Uber
12/18/16 10:07 PM,Lyft
12/18/16 10:07 PM,Lyft
12/18/16 10:07 PM,Uber
12/18/16 10:07 PM,Uber
12/18/16 10:07 PM,Uber
12/18/16 10:07 PM,Uber
12/18/16 10:08 PM,Lyft
12/18/16 10:08 PM,Uber
12/18/16 10:08 PM,Uber
12/18/16 10:09 PM,Uber
12/18/16 10:10 PM,Lyft
12/18/16 10:10 PM,Uber
12/18/16 10:11 PM,Lyft
12/18/16 10:11 PM,Uber
12/18/16 10:11 PM,Uber
12/18/16 10:11 PM,Uber
12/18/16 10:11 PM,Lyft
12/18/16 10:12 PM,Uber
12/18/16 10:12 PM,Lyft
12/18/16 10:12 PM,Uber
12/18/16 10:12 PM,Uber
12/18/16 10:12 PM,Uber
12/18/16 10:13 PM,Uber
12/18/16 10:13 PM,Uber
12/18/16 10:14 PM,Uber
12/18/16 10:14 PM,Uber
12/18/16 10:15 PM,Lyft
12/18/16 10:15 PM,Uber
12/18/16 10:15 PM,Uber
12/18/16 10:15 PM,Uber
12/18/16 10:16 PM,Uber
12/18/16 10:16 PM,Lyft
12/18/16 10:16 PM,Uber
12/18/16 10:16 PM,Uber
12/18/16 10:17 PM,Uber
12/18/16 10:17 PM,Uber
12/18/16 10:17 PM,Lyft
12/18/16 10:18 PM,Uber
12/18/16 10:18 PM,Uber
12/18/16 10:18 PM,Lyft
12/18/16 10:18 PM,Lyft
12/18/16 10:18 PM,Uber
12/18/16 10:18 PM,Uber
12/18/16 10:19 PM,Uber
12/18/16 10:19 PM,Lyft
12/18/16 10:19 PM,Uber
12/18/16 10:19 PM,Uber
12/18/16 10:19 PM,Uber
12/18/16 10:19 PM,Uber
12/18/16 10:20 PM,Uber
12/18/16 10:20 PM,Uber
12/18/16 10:20 PM,Uber
12/18/16 10:20 PM,Uber
12/18/16 10:20 PM,Lyft
12/18/16 10:20 PM,Uber
12/18/16 10:21 PM,Uber
12/18/16 10:21 PM,Uber
12/18/16 10:21 PM,Lyft
12/18/16 10:21 PM,Uber
12/18/16 10:21 PM,Uber
12/18/16 10:21 PM,Uber
12/18/16 10:21 PM,Lyft
12/18/16 10:22 PM,Lyft
12/18/16 10:22 PM,Uber
12/18/16 10:22 PM,Uber
12/18/16 10:22 PM,Lyft
12/18/16 10:22 PM,Lyft
12/18/16 10:23 PM,Uber
12/18/16 10:23 PM,Lyft
12/18/16 10:23 PM,Uber
12/18/16 10:23 PM,Uber
12/18/16 10:23 PM,Uber
12/18/16 10:24 PM,Uber
12/18/16 10:24 PM,Uber
12/18/16 10:24 PM,Uber
12/18/16 10:24 PM,Lyft
12/18/16 10:24 PM,Lyft
12/18/16 10:25 PM,Uber
12/18/16 10:25 PM,Lyft
12/18/16 10:25 PM,Lyft
12/18/16 10:25 PM,Uber
12/18/16 10:25 PM,Lyft
12/18/16 10:25 PM,Lyft
12/18/16 10:26 PM,Uber
12/18/16 10:26 PM,Uber
12/18/16 10:27 PM,Uber
12/18/16 10:27 PM,Uber
12/18/16 10:28 PM,Uber
12/18/16 10:28 PM,Uber
12/18/16 10:29 PM,Uber
12/18/16 10:29 PM,Lyft
12/18/16 10:29 PM,Lyft
12/18/16 10:29 PM,Uber
12/18/16 10:29 PM,Lyft
12/18/16 10:29 PM,Lyft
12/18/16 10:29 PM,Uber
12/18/16 10:29 PM,Uber
12/18/16 10:29 PM,Uber
12/18/16 10:30 PM,Uber
12/18/16 10:30 PM,Lyft
12/18/16 10:30 PM,Uber
12/18/16 10:30 PM,Uber
12/18/16 10:30 PM,Uber
12/18/16 10:31 PM,Uber
12/18/16 10:31 PM,Uber
12/18/16 10:31 PM,Uber
12/18/16 10:31 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:32 PM,Uber
12/18/16 10:33 PM,Uber
12/18/16 10:33 PM,Uber
12/18/16 10:33 PM,Uber
12/18/16 10:34 PM,Uber
12/18/16 10:34 PM,Uber
12/18/16 10:35 PM,Uber
12/18/16 10:35 PM,Uber
12/18/16 10:35 PM,Uber
12/18/16 10:35 PM,Lyft
12/18/16 10:35 PM,Uber
12/18/16 10:35 PM,Lyft
12/18/16 10:36 PM,Uber
12/18/16 10:37 PM,Uber
12/18/16 10:37 PM,Uber
12/18/16 10:37 PM,Uber
12/18/16 10:37 PM,Uber
12/18/16 10:37 PM,Uber
12/18/16 10:39 PM,Lyft
12/18/16 10:39 PM,Uber
12/18/16 10:39 PM,Uber
12/18/16 10:39 PM,Uber
12/18/16 10:40 PM,Uber
12/18/16 10:40 PM,Uber
12/18/16 10:40 PM,Lyft
12/18/16 10:40 PM,Lyft
12/18/16 10:40 PM,Uber
12/18/16 10:41 PM,Uber
12/18/16 10:42 PM,Uber
12/18/16 10:42 PM,Uber
12/18/16 10:42 PM,Uber
12/18/16 10:42 PM,Lyft
12/18/16 10:43 PM,Uber
12/18/16 10:43 PM,Uber
12/18/16 10:43 PM,Uber
12/18/16 10:43 PM,Uber
12/18/16 10:44 PM,Uber
12/18/16 10:44 PM,Uber
12/18/16 10:45 PM,Uber
12/18/16 10:45 PM,Uber
12/18/16 10:46 PM,Lyft
12/18/16 10:46 PM,Uber
12/18/16 10:46 PM,Uber
12/18/16 10:47 PM,Uber
12/18/16 10:47 PM,Uber
12/18/16 10:47 PM,Lyft
12/18/16 10:47 PM,Uber
12/18/16 10:47 PM,Uber
12/18/16 10:47 PM,Lyft
12/18/16 10:47 PM,Uber
12/18/16 10:48 PM,Lyft
12/18/16 10:48 PM,Lyft
12/18/16 10:48 PM,Lyft
12/18/16 10:49 PM,Lyft
12/18/16 10:49 PM,Uber
12/18/16 10:49 PM,Uber
12/18/16 10:49 PM,Uber
12/18/16 10:49 PM,Uber
12/18/16 10:50 PM,Lyft
12/18/16 10:50 PM,Uber
12/18/16 10:50 PM,Uber
12/18/16 10:50 PM,Uber
12/18/16 10:51 PM,Uber
12/18/16 10:51 PM,Uber
12/18/16 10:51 PM,Lyft
12/18/16 10:51 PM,Uber
12/18/16 10:51 PM,Lyft
12/18/16 10:51 PM,Uber
12/18/16 10:52 PM,Uber
12/18/16 10:53 PM,Uber
12/18/16 10:53 PM,Uber
12/18/16 10:54 PM,Uber
12/18/16 10:54 PM,Uber
12/18/16 10:54 PM,Uber
12/18/16 10:54 PM,Uber
12/18/16 10:54 PM,Lyft
12/18/16 10:55 PM,Uber
12/18/16 10:55 PM,Lyft
12/18/16 10:55 PM,Uber
12/18/16 10:55 PM,Uber
12/18/16 10:55 PM,Uber
12/18/16 10:56 PM,Uber
12/18/16 10:56 PM,Uber
12/18/16 10:56 PM,Lyft
12/18/16 10:56 PM,Uber
12/18/16 10:56 PM,Uber
12/18/16 10:57 PM,Uber
12/18/16 10:57 PM,Uber
12/18/16 10:57 PM,Uber
12/18/16 10:57 PM,Uber
12/18/16 10:57 PM,Lyft
12/18/16 10:57 PM,Uber
12/18/16 10:58 PM,Uber
12/18/16 10:58 PM,Lyft
12/18/16 10:58 PM,Uber
12/18/16 10:58 PM,Uber
12/18/16 10:59 PM,Lyft
12/18/16 11:00 PM,Uber
12/18/16 11:00 PM,Uber
12/18/16 11:00 PM,Lyft
12/18/16 11:00 PM,Uber
12/18/16 11:00 PM,Uber
12/18/16 11:00 PM,Uber
12/18/16 11:00 PM,Uber
12/18/16 11:01 PM,Uber
12/18/16 11:01 PM,Uber
12/18/16 11:01 PM,Uber
12/18/16 11:01 PM,Uber
12/18/16 11:02 PM,Uber
12/18/16 11:02 PM,Uber
12/18/16 11:02 PM,Uber
12/18/16 11:02 PM,Uber
12/18/16 11:03 PM,Uber
12/18/16 11:03 PM,Uber
12/18/16 11:03 PM,Lyft
12/18/16 11:04 PM,Uber
12/18/16 11:04 PM,Uber
12/18/16 11:04 PM,Lyft
12/18/16 11:04 PM,Uber
12/18/16 11:04 PM,Uber
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Lyft
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Lyft
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Uber
12/18/16 11:05 PM,Lyft
12/18/16 11:06 PM,Uber
12/18/16 11:06 PM,Uber
12/18/16 11:06 PM,Uber
12/18/16 11:06 PM,Lyft
12/18/16 11:06 PM,Uber
12/18/16 11:06 PM,Uber
12/18/16 11:07 PM,Uber
12/18/16 11:07 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:08 PM,Uber
12/18/16 11:09 PM,Uber
12/18/16 11:09 PM,Lyft
12/18/16 11:09 PM,Uber
12/18/16 11:10 PM,Uber
12/18/16 11:10 PM,Uber
12/18/16 11:10 PM,Lyft
12/18/16 11:10 PM,Uber
12/18/16 11:11 PM,Uber
12/18/16 11:11 PM,Uber
12/18/16 11:11 PM,Uber
12/18/16 11:11 PM,Uber
12/18/16 11:11 PM,Uber
12/18/16 11:12 PM,Uber
12/18/16 11:12 PM,Uber
12/18/16 11:13 PM,Lyft
12/18/16 11:13 PM,Uber
12/18/16 11:13 PM,Uber
12/18/16 11:14 PM,Uber
12/18/16 11:14 PM,Uber
12/18/16 11:14 PM,Uber
12/18/16 11:14 PM,Uber
12/18/16 11:14 PM,Uber
12/18/16 11:15 PM,Lyft
12/18/16 11:16 PM,Uber
12/18/16 11:17 PM,Lyft
12/18/16 11:17 PM,Lyft
12/18/16 11:17 PM,Uber
12/18/16 11:17 PM,Lyft
12/18/16 11:17 PM,Uber
12/18/16 11:18 PM,Lyft
12/18/16 11:18 PM,Lyft
12/18/16 11:18 PM,Uber
12/18/16 11:18 PM,Uber
12/18/16 11:18 PM,Uber
12/18/16 11:19 PM,Uber
12/18/16 11:19 PM,Uber
12/18/16 11:19 PM,Uber
12/18/16 11:20 PM,Lyft
12/18/16 11:20 PM,Uber
12/18/16 11:20 PM,Uber
12/18/16 11:20 PM,Lyft
12/18/16 11:20 PM,Uber
12/18/16 11:20 PM,Lyft
12/18/16 11:21 PM,Uber
12/18/16 11:21 PM,Uber
12/18/16 11:21 PM,Uber
12/18/16 11:21 PM,Uber
12/18/16 11:21 PM,Uber
12/18/16 11:22 PM,Lyft
12/18/16 11:22 PM,Uber
12/18/16 11:22 PM,Uber
12/18/16 11:22 PM,Uber
12/18/16 11:23 PM,Lyft
12/18/16 11:23 PM,Uber
12/18/16 11:23 PM,Lyft
12/18/16 11:24 PM,Uber
12/18/16 11:24 PM,Lyft
12/18/16 11:24 PM,Uber
12/18/16 11:24 PM,Uber
12/18/16 11:25 PM,Lyft
12/18/16 11:25 PM,Uber
12/18/16 11:25 PM,Lyft
12/18/16 11:26 PM,Lyft
12/18/16 11:26 PM,Uber
12/18/16 11:26 PM,Uber
12/18/16 11:26 PM,Uber
12/18/16 11:26 PM,Uber
12/18/16 11:26 PM,Uber
12/18/16 11:27 PM,Uber
12/18/16 11:27 PM,Uber
12/18/16 11:27 PM,Uber
12/18/16 11:27 PM,Uber
12/18/16 11:28 PM,Uber
12/18/16 11:28 PM,Uber
12/18/16 11:28 PM,Uber
12/18/16 11:28 PM,Lyft
12/18/16 11:28 PM,Uber
12/18/16 11:28 PM,Uber
12/18/16 11:28 PM,Uber
12/18/16 11:29 PM,Uber
12/18/16 11:29 PM,Lyft
12/18/16 11:29 PM,Uber
12/18/16 11:29 PM,Uber
12/18/16 11:30 PM,Lyft
12/18/16 11:30 PM,Uber
12/18/16 11:30 PM,Uber
12/18/16 11:30 PM,Uber
12/18/16 11:30 PM,Lyft
12/18/16 11:31 PM,Uber
12/18/16 11:31 PM,Lyft
12/18/16 11:31 PM,Lyft
12/18/16 11:31 PM,Uber
12/18/16 11:31 PM,Lyft
12/18/16 11:32 PM,Uber
12/18/16 11:33 PM,Uber
12/18/16 11:34 PM,Uber
12/18/16 11:34 PM,Uber
12/18/16 11:34 PM,Uber
12/18/16 11:35 PM,Uber
12/18/16 11:35 PM,Lyft
12/18/16 11:35 PM,Uber
12/18/16 11:36 PM,Lyft
12/18/16 11:37 PM,Uber
12/18/16 11:37 PM,Uber
12/18/16 11:37 PM,Uber
12/18/16 11:38 PM,Uber
12/18/16 11:38 PM,Lyft
12/18/16 11:39 PM,Uber
12/18/16 11:39 PM,Lyft
12/18/16 11:39 PM,Lyft
12/18/16 11:39 PM,Uber
12/18/16 11:40 PM,Uber
12/18/16 11:40 PM,Uber
12/18/16 11:40 PM,Uber
12/18/16 11:40 PM,Uber
12/18/16 11:41 PM,Uber
12/18/16 11:41 PM,Uber
12/18/16 11:42 PM,Uber
12/18/16 11:42 PM,Uber
12/18/16 11:43 PM,Uber
12/18/16 11:43 PM,Uber
12/18/16 11:43 PM,Lyft
12/18/16 11:43 PM,Lyft
12/18/16 11:44 PM,Uber
12/18/16 11:44 PM,Lyft
12/18/16 11:44 PM,Uber
12/18/16 11:45 PM,Lyft
12/18/16 11:45 PM,Lyft
12/18/16 11:45 PM,Uber
12/18/16 11:45 PM,Uber
12/18/16 11:46 PM,Lyft
12/18/16 11:46 PM,Lyft
12/18/16 11:46 PM,Lyft
12/18/16 11:46 PM,Lyft
12/18/16 11:46 PM,Uber
12/18/16 11:47 PM,Uber
12/18/16 11:47 PM,Uber
12/18/16 11:47 PM,Uber
12/18/16 11:48 PM,Lyft
12/18/16 11:48 PM,Uber
12/18/16 11:48 PM,Uber
12/18/16 11:48 PM,Uber
12/18/16 11:49 PM,Uber
12/18/16 11:49 PM,Uber
12/18/16 11:49 PM,Uber
12/18/16 11:49 PM,Uber
12/18/16 11:49 PM,Uber
12/18/16 11:50 PM,Uber
12/18/16 11:50 PM,Lyft
12/18/16 11:50 PM,Lyft
12/18/16 11:50 PM,Uber
12/18/16 11:50 PM,Uber
12/18/16 11:50 PM,Lyft
12/18/16 11:51 PM,Uber
12/18/16 11:51 PM,Uber
12/18/16 11:52 PM,Uber
12/18/16 11:52 PM,Uber
12/18/16 11:52 PM,Lyft
12/18/16 11:53 PM,Uber
12/18/16 11:53 PM,Uber
12/18/16 11:54 PM,Uber
12/18/16 11:54 PM,Lyft
12/18/16 11:54 PM,Lyft
12/18/16 11:55 PM,Uber
12/18/16 11:56 PM,Lyft
12/18/16 11:56 PM,Uber
12/18/16 11:56 PM,Lyft
12/18/16 11:57 PM,Uber
12/18/16 11:57 PM,Uber
12/18/16 11:57 PM,Uber
12/18/16 11:57 PM,Uber
12/18/16 11:57 PM,Uber
12/18/16 11:58 PM,Lyft
12/18/16 11:58 PM,Lyft
12/18/16 11:58 PM,Uber
12/18/16 11:58 PM,Uber
12/18/16 11:59 PM,Uber
12/18/16 11:59 PM,Uber
12/19/16 12:00 AM,Uber
12/19/16 12:00 AM,Uber
12/19/16 12:01 AM,Uber
12/19/16 12:01 AM,Uber
12/19/16 12:02 AM,Uber
12/19/16 12:03 AM,Uber
12/19/16 12:03 AM,Uber
12/19/16 12:04 AM,Uber
12/19/16 12:04 AM,Uber
12/19/16 12:04 AM,Uber
12/19/16 12:04 AM,Uber
12/19/16 12:05 AM,Lyft
12/19/16 12:05 AM,Uber
12/19/16 12:05 AM,Uber
12/19/16 12:05 AM,Lyft
12/19/16 12:06 AM,Uber
12/19/16 12:07 AM,Uber
12/19/16 12:07 AM,Uber
12/19/16 12:08 AM,Lyft
12/19/16 12:08 AM,Uber
12/19/16 12:08 AM,Lyft
12/19/16 12:08 AM,Uber
12/19/16 12:08 AM,Uber
12/19/16 12:09 AM,Uber
12/19/16 12:09 AM,Uber
12/19/16 12:10 AM,Lyft
12/19/16 12:10 AM,Uber
12/19/16 12:10 AM,Uber
12/19/16 12:11 AM,Uber
12/19/16 12:11 AM,Uber
12/19/16 12:11 AM,Uber
12/19/16 12:12 AM,Uber
12/19/16 12:12 AM,Uber
12/19/16 12:13 AM,Lyft
12/19/16 12:14 AM,Uber
12/19/16 12:15 AM,Uber
12/19/16 12:15 AM,Lyft
12/19/16 12:16 AM,Lyft
12/19/16 12:16 AM,Uber
12/19/16 12:17 AM,Uber
12/19/16 12:17 AM,Lyft
12/19/16 12:17 AM,Uber
12/19/16 12:17 AM,Uber
12/19/16 12:18 AM,Lyft
12/19/16 12:18 AM,Uber
12/19/16 12:20 AM,Uber
12/19/16 12:20 AM,Uber
12/19/16 12:21 AM,Lyft
12/19/16 12:21 AM,Uber
12/19/16 12:21 AM,Uber
12/19/16 12:22 AM,Uber
12/19/16 12:22 AM,Lyft
12/19/16 12:23 AM,Uber
12/19/16 12:23 AM,Uber
12/19/16 12:24 AM,Lyft
12/19/16 12:25 AM,Uber
12/19/16 12:25 AM,Lyft
12/19/16 12:25 AM,Lyft
12/19/16 12:26 AM,Uber
12/19/16 12:26 AM,Uber
12/19/16 12:26 AM,Uber
12/19/16 12:26 AM,Uber
12/19/16 12:26 AM,Uber
12/19/16 12:26 AM,Uber
12/19/16 12:27 AM,Lyft
12/19/16 12:27 AM,Uber
12/19/16 12:28 AM,Uber
12/19/16 12:28 AM,Uber
12/19/16 12:29 AM,Lyft
12/19/16 12:29 AM,Uber
12/19/16 12:29 AM,Lyft
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Lyft
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Lyft
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Uber
12/19/16 12:30 AM,Uber
12/19/16 12:31 AM,Uber
12/19/16 12:31 AM,Lyft
12/19/16 12:31 AM,Uber
12/19/16 12:31 AM,Uber
12/19/16 12:31 AM,Uber
12/19/16 12:32 AM,Lyft
12/19/16 12:32 AM,Uber
12/19/16 12:32 AM,Uber
12/19/16 12:32 AM,Uber
12/19/16 12:32 AM,Uber
12/19/16 12:33 AM,Lyft
12/19/16 12:33 AM,Uber
12/19/16 12:33 AM,Uber
12/19/16 12:33 AM,Uber
12/19/16 12:33 AM,Uber
12/19/16 12:33 AM,Uber
12/19/16 12:34 AM,Uber
12/19/16 12:34 AM,Lyft
12/19/16 12:35 AM,Uber
12/19/16 12:35 AM,Uber
12/19/16 12:35 AM,Lyft
12/19/16 12:35 AM,Uber
12/19/16 12:35 AM,Lyft
12/19/16 12:36 AM,Lyft
12/19/16 12:36 AM,Uber
12/19/16 12:37 AM,Uber
12/19/16 12:37 AM,Uber
12/19/16 12:37 AM,Lyft
12/19/16 12:37 AM,Lyft
12/19/16 12:37 AM,Lyft
12/19/16 12:37 AM,Uber
12/19/16 12:38 AM,Uber
12/19/16 12:39 AM,Uber
12/19/16 12:39 AM,Uber
12/19/16 12:40 AM,Uber
12/19/16 12:40 AM,Uber
12/19/16 12:40 AM,Uber
12/19/16 12:40 AM,Lyft
12/19/16 12:40 AM,Uber
12/19/16 12:40 AM,Lyft
12/19/16 12:40 AM,Lyft
12/19/16 12:40 AM,Uber
12/19/16 12:41 AM,Uber
12/19/16 12:41 AM,Uber
12/19/16 12:42 AM,Lyft
12/19/16 12:42 AM,Uber
12/19/16 12:43 AM,Uber
12/19/16 12:43 AM,Uber
12/19/16 12:43 AM,Uber
12/19/16 12:43 AM,Lyft
12/19/16 12:44 AM,Uber
12/19/16 12:44 AM,Uber
12/19/16 12:44 AM,Uber
12/19/16 12:45 AM,Uber
12/19/16 12:45 AM,Uber
12/19/16 12:45 AM,Uber
12/19/16 12:45 AM,Uber
12/19/16 12:46 AM,Lyft
12/19/16 12:46 AM,Uber
12/19/16 12:46 AM,Uber
12/19/16 12:46 AM,Uber
12/19/16 12:47 AM,Uber
12/19/16 12:47 AM,Uber
12/19/16 12:47 AM,Uber
12/19/16 12:47 AM,Uber
12/19/16 12:47 AM,Uber
12/19/16 12:48 AM,Lyft
12/19/16 12:48 AM,Uber
12/19/16 12:48 AM,Uber
12/19/16 12:48 AM,Uber
12/19/16 12:49 AM,Uber
12/19/16 12:49 AM,Uber
12/19/16 12:49 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:50 AM,Uber
12/19/16 12:51 AM,Uber
12/19/16 12:51 AM,Uber
12/19/16 12:51 AM,Lyft
12/19/16 12:52 AM,Lyft
12/19/16 12:52 AM,Uber
12/19/16 12:52 AM,Uber
12/19/16 12:53 AM,Uber
12/19/16 12:53 AM,Uber
12/19/16 12:53 AM,Uber
12/19/16 12:53 AM,Uber
12/19/16 12:54 AM,Uber
12/19/16 12:54 AM,Uber
12/19/16 12:54 AM,Uber
12/19/16 12:54 AM,Uber
12/19/16 12:55 AM,Lyft
12/19/16 12:55 AM,Uber
12/19/16 12:56 AM,Uber
12/19/16 12:56 AM,Lyft
12/19/16 12:56 AM,Lyft
12/19/16 12:57 AM,Lyft
12/19/16 12:57 AM,Uber
12/19/16 12:57 AM,Lyft
12/19/16 12:58 AM,Uber
12/19/16 12:58 AM,Uber
12/19/16 12:58 AM,Lyft
12/19/16 12:58 AM,Lyft
12/19/16 12:58 AM,Uber
12/19/16 12:59 AM,Uber
12/19/16 12:59 AM,Uber
12/19/16 12:59 AM,Uber
12/19/16 12:59 AM,Uber
12/19/16 1:00 AM,Uber
12/19/16 1:00 AM,Uber
12/19/16 1:00 AM,Uber
12/19/16 1:02 AM,Uber
12/19/16 1:02 AM,Uber
12/19/16 1:02 AM,Uber
12/19/16 1:03 AM,Uber
12/19/16 1:03 AM,Uber
12/19/16 1:03 AM,Lyft
12/19/16 1:04 AM,Uber
12/19/16 1:04 AM,Uber
12/19/16 1:05 AM,Uber
12/19/16 1:05 AM,Lyft
12/19/16 1:05 AM,Lyft
12/19/16 1:06 AM,Uber
12/19/16 1:07 AM,Uber
12/19/16 1:07 AM,Uber
12/19/16 1:08 AM,Lyft
12/19/16 1:08 AM,Uber
12/19/16 1:09 AM,Lyft
12/19/16 1:09 AM,Uber
12/19/16 1:09 AM,Lyft
12/19/16 1:10 AM,Lyft
12/19/16 1:10 AM,Uber
12/19/16 1:10 AM,Lyft
12/19/16 1:10 AM,Uber
12/19/16 1:10 AM,Uber
12/19/16 1:11 AM,Uber
12/19/16 1:12 AM,Uber
